job_url,source,title,company,location,description,seniority,tags,raw_source_file
https://energyjobsearch.com/jobs/other/1254760,energyjobsearch,Brazil - RJ - Macaé - Well Engineer,Halliburton,"Macaé, Rio de Janeiro, Brazil","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/consulting/1308845,energyjobsearch,Consultant Project Manager,AtkinsRéalis,"Manchester, England, United Kingdom","Job Description Overview Empowering projects in a complex world. Are you ready to take up a vital role in shaping some of our exciting projects? How about joining our talented team, wher...",NOT_APPLICABLE,CONSULTING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/consulting/1307848,energyjobsearch,Consultant Project Manager,AtkinsRéalis,"Manchester, England, United Kingdom","Job Description Overview Empowering projects in a complex world. Are you ready to take up a vital role in shaping some of our exciting projects? How about joining our talented team, wher...",NOT_APPLICABLE,CONSULTING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1286552,energyjobsearch,Contracts Advisor,Aramco Overseas Company UK Ltd,"Dhahran, Saudi Arabia","Aramco energizes the world economy. Aramco occupies a special position in the global energy industry. We are one of the world's largest producers of hydrocarbon energy and chemicals, with a...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1266265,energyjobsearch,Contracts Advisor,Aramco Overseas Company UK Ltd,"Dhahran, Saudi Arabia","Aramco energizes the world economy. Aramco occupies a special position in the global energy industry. We are one of the world's largest producers of hydrocarbon energy and chemicals, with a...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1190371,energyjobsearch,"DV03-ESG-Field Prof-DD, II",Halliburton,"Neuquen, Neuquen, Argentina","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1190374,energyjobsearch,"DV03-ESG-Field Prof-DD, II",Halliburton,"Neuquen, Neuquen, Argentina","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1309804,energyjobsearch,Die Caster-2 2nd shift,ABB,"Fort Smith, Arkansas, United States","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1308464,energyjobsearch,Die Caster-2 2nd shift,ABB,"Fort Smith, Arkansas, United States","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1285605,energyjobsearch,Electrical Design Engineer,ASSYSTEM,"Bristol, England, United Kingdom","Company Description About Assystem At Assystem, our mission is to accelerate the global energy transition. With more 8000 Switchers worldwide, we combine engineering excellence and project ma...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1305931,energyjobsearch,Electrical Design Engineer,ASSYSTEM,"Bristol, England, United Kingdom","Company Description About Assystem At Assystem, our mission is to accelerate the global energy transition. With more 8000 Switchers worldwide, we combine engineering excellence and project ma...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1285460,energyjobsearch,Electrical Engineer I,Holtec International,"Bristol, England, United Kingdom",Holtec International and its subsidiary companies are designing an unfailingly safe and secure source of clean energy using nuclear fission called the SMR-300 small modular reactor. The position is...,NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1250959,energyjobsearch,Electrical Engineer I,Holtec International,"Bristol, England, United Kingdom",Holtec International and its subsidiary companies are designing an unfailingly safe and secure source of clean energy using nuclear fission called the SMR-300 small modular reactor. The position is...,NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1284989,energyjobsearch,Enterprise Technology Engineer,bp,"Pune, Maharashtra, India",Job Description: Job Summary: bp is transforming and we are growing the digital expertise and solutions needed to advance the global energy transition. We have low/no code platforms and like P...,NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1280799,energyjobsearch,Enterprise Technology Engineer,bp,"Pune, Maharashtra, India","Job Description: About bp Our purpose is to deliver energy to the world, today and tomorrow. For over 100 years, bp has focused on discovering, developing, and producing oil and gas in the n...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1283257,energyjobsearch,Fertigungscontroller (m/w/d),Bilfinger,"Dortmund, North-Rhine-Westphalia, Germany","Die Bilfinger Nuclear & Energy Transition GmbH mit ca. 800 Mitarbeitern ist ein Unternehmen der Bilfinger SE. Hauptsitz ist Oberhausen, weitere Standorte sind Dortmund, Osterode und Würzburg. Un...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1283258,energyjobsearch,Fertigungscontroller (m/w/d),Bilfinger,"Dortmund, North-Rhine-Westphalia, Germany","Die Bilfinger Nuclear & Energy Transition GmbH mit ca. 800 Mitarbeitern ist ein Unternehmen der Bilfinger SE. Hauptsitz ist Oberhausen, weitere Standorte sind Dortmund, Osterode und Würzburg. Un...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1303313,energyjobsearch,Field Service Engineer,ABB,"Cairo, Egypt","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1302633,energyjobsearch,Field Service Engineer,ABB,"Cairo, Egypt","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1302620,energyjobsearch,Field Service Engineer,ABB,"Cairo, Egypt","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1303390,energyjobsearch,Field Service Engineer,ABB,"Jakarta Selatan, JABODETABEK, Indonesia","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1303361,energyjobsearch,Field Service Engineer,ABB,"Jakarta Selatan, JABODETABEK, Indonesia","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1306560,energyjobsearch,Field Service Engineer,ABB,"Vadodara, Gujarat, India","At ABB, we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and he...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1303362,energyjobsearch,Field Service Engineer,ABB,"Vadodara, Gujarat, India","At ABB, we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and he...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1303610,energyjobsearch,Internship Program,Halliburton,"Al Khobar, Saudi Arabia","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1303628,energyjobsearch,Internship Program,Halliburton,"Al Khobar, Saudi Arabia","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1115441,energyjobsearch,MARINE PILOT,Qatar Energy,"Al Khor and Al Thakhira, Qatar","Overview Provide marine pilotage to all types of vessels calling at QatarEnergy Operated Ports. Marine pilotage includes approaches channels navigation, harbour movements and offshore Experie...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1115443,energyjobsearch,MARINE PILOT,Qatar Energy,"Al Khor and Al Thakhira, Qatar","Overview Provide marine pilotage to all types of vessels calling at QatarEnergy Operated Ports. Marine pilotage includes approaches channels navigation, harbour movements and offshore . Exper...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1115444,energyjobsearch,MARINE PILOT,Qatar Energy,"Al Khor and Al Thakhira, Qatar","Overview Provide marine pilotage to all types of vessels calling at QatarEnergy Operated Ports. Marine pilotage includes approaches channels navigation, harbour movements and offshore Ex...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1287264,energyjobsearch,MISS: Medium Voltage Electrician (Contingency Hire),KBR,"Baghdad, Iraq","Title: MISS: Medium Voltage Electrician (Contingency Hire) Belong, Connect, Grow, with KBR! Program Summary The MISS program is a comprehensive initiative aimed at supporting the U.S. De...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1287261,energyjobsearch,MISS: Medium Voltage Electrician (Contingency Hire),KBR,"Baghdad, Iraq","Title: MISS: Medium Voltage Electrician (Contingency Hire) Belong, Connect, Grow, with KBR! Program Summary The MISS program is a comprehensive initiative aimed at supporting the U.S. De...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1307317,energyjobsearch,MSL - Intern,Halliburton,"Singapore, Singapore","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1307324,energyjobsearch,MSL - Intern,Halliburton,"Singapore, Singapore","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1307312,energyjobsearch,MSL - Intern,Halliburton,"Singapore, Singapore","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1308239,energyjobsearch,MSL-Intern,Halliburton,"Singapore, Singapore","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1307315,energyjobsearch,MSL-Intern,Halliburton,"Singapore, Singapore","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1304448,energyjobsearch,Network Planner - Iberia,bp,"Budapest, Budapest, Hungary","Job Description: Our purpose is to deliver energy to the world, today and tomorrow. For over 100 years, bp has focused on discovering, developing, and producing oil and gas in the nations where...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1304444,energyjobsearch,Network Planner - Iberia,bp,"Budapest, Budapest, Hungary","Job Description: Our purpose is to deliver energy to the world, today and tomorrow. For over 100 years, bp has focused on discovering, developing, and producing oil and gas in the nations where...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1308564,energyjobsearch,PM - projektový specialista,ABB,"Brno, Jihomoravsky kraj, Czechia","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1308561,energyjobsearch,PM - projektový specialista,ABB,"Brno, Jihomoravsky kraj, Czechia","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1309591,energyjobsearch,Project Engineer,ABB,"Bengaluru, Karnataka, India","At ABB, we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and he...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1308545,energyjobsearch,Project Engineer,ABB,"Bengaluru, Karnataka, India","At ABB, we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and he...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1307000,energyjobsearch,Project Engineer,ABB,"Bengaluru, Karnataka, India","At ABB, we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and he...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1306563,energyjobsearch,Project Engineer,ABB,"Bengaluru, Karnataka, India","At ABB, we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and he...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1303569,energyjobsearch,Project Engineer,Engie,"Singapore, Singapore","Job Description: Liaise with users and stakeholders to ensure projects meet requirements and specifications. Coordinate with contractors to manage manpower, materials, and equipment within the...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1303561,energyjobsearch,Project Engineer,Engie,"Singapore, Singapore","Responsibilities: Liaise with users and stakeholders to ensure projects meet requirements and specifications. Coordinate with contractors to manage manpower, materials, and equipment within th...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1303558,energyjobsearch,Project Engineer,Engie,"Singapore, Singapore","Responsibilities: Liaise with users and stakeholders to ensure projects meet requirements and specifications. Coordinate with contractors to manage manpower, materials, and equipment within th...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1228367,energyjobsearch,Project Engineering Director (m/w/d),GE Vernova,"Berlin, Berlin, Germany",Job Description Summary Become part of a winning team and help to deliver the Green Energy transition. Job Description Project Management Scope of Work & Time Schedule Accounta...,NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1267231,energyjobsearch,Project Engineering Director (m/w/d),GE Vernova,"Berlin, Berlin, Germany","Job Description Summary As a Project Engineering Director at GEV you will be responsible for leading the technical execution of complex and large-scale HVDC projects in the energy sector, i...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/general-management/1255121,energyjobsearch,Project Manager,"Westinghouse Electric Company, LLC","Mannheim, Baden-Wurttemberg, Germany","At Westinghouse Electric Company, we are pioneers in nuclear technology and our technology is the basis for nearly half of the world's commercial nuclear power plants in operation. Today, we are al...",NOT_APPLICABLE,GENERAL_MANAGEMENT | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/general-management/1286513,energyjobsearch,Project Manager,"Westinghouse Electric Company, LLC","Mannheim, Baden-Wurttemberg, Germany","ELA Steam Generator Project Manager Westinghouse Electric Company Mannheim Welcome to the future of nuclear energy , where Westinghouse Electric Company is leading the field with expertise ...",NOT_APPLICABLE,GENERAL_MANAGEMENT | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/general-management/1308952,energyjobsearch,Project Manager - Emirati Talent,Ghobash Group,"Dubai, United Arab Emirates",Company Description CNS is a technology company that powers the future by providing digital solutions essential to support all enterprise and human development. While growing and managing a robu...,NOT_APPLICABLE,GENERAL_MANAGEMENT | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/general-management/1308951,energyjobsearch,Project Manager - Emirati Talent,Ghobash Group,"Dubai, United Arab Emirates",Company Description CNS is a technology company that powers the future by providing digital solutions essential to support all enterprise and human development. While growing and managing a robu...,NOT_APPLICABLE,GENERAL_MANAGEMENT | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1267585,energyjobsearch,R&M Electrical Tech I,Halliburton,"Beijing, China","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1267599,energyjobsearch,R&M Electrical Tech I,Halliburton,"Beijing, China","We are looking for the right people - people who want to innovate, achieve, grow and lead. We attract and retain the best talent by investing in our employees and empowering them to develop themsel...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1308399,energyjobsearch,Rings-Assemblers-1st shift,ABB,"Pinetops, North Carolina, United States","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1304498,energyjobsearch,Rings-Assemblers-1st shift,ABB,"Pinetops, North Carolina, United States","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1283361,energyjobsearch,SUPPORT CRAFT ELECTRICAL TECHNICIAN,NMDC,"Al Dhafra, United Arab Emirates","Job Description Candidate should have experience in troubleshooting and maintaining power and control systems on marine vessels Hands-on experience with control panels, PLC systems, electronic...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1283402,energyjobsearch,SUPPORT CRAFT ELECTRICAL TECHNICIAN,NMDC,"Al Dhafra, United Arab Emirates","Job Description Candidate should have experience in troubleshooting and maintaining power and control systems on marine vessels Hands-on experience with control panels, PLC systems, electronic...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1307695,energyjobsearch,Scaffold Labourer,Bilfinger,"Hull, England, United Kingdom","Bilfinger UK is a leading engineering and maintenance provider, supporting customers across the chemical & petrochemical, nuclear, oil & gas, pharmaceuticals & biopharma, power & energy, utilities,...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1303653,energyjobsearch,Scaffold Labourer,Bilfinger,"Hull, England, United Kingdom","Bilfinger UK is a leading engineering and maintenance provider, supporting customers across the chemical & petrochemical, nuclear, oil & gas, pharmaceuticals & biopharma, power & energy, utilities,...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/consulting/1308846,energyjobsearch,Senior Consultant Project Manager,AtkinsRéalis,"Manchester, England, United Kingdom",Job Description Overview Empowering projects in a complex world. You might know us for the great work we do across our wide variety of projects. We're proud to say it's thanks to our peo...,NOT_APPLICABLE,CONSULTING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/consulting/1307850,energyjobsearch,Senior Consultant Project Manager,AtkinsRéalis,"Manchester, England, United Kingdom",Job Description Overview Empowering projects in a complex world. You might know us for the great work we do across our wide variety of projects. We're proud to say it's thanks to our peo...,NOT_APPLICABLE,CONSULTING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1240809,energyjobsearch,Senior Principal Engineer,AtkinsRéalis,"Bengaluru, Karnataka, India","Job Description We're AtkinsRéalis, a world class Engineering Services and Nuclear organization. We connect people, data and technology to transform the world's infrastructure and energy syste...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1240096,energyjobsearch,Senior Principal Engineer,AtkinsRéalis,"Bengaluru, Karnataka, India","Job Description We're AtkinsRéalis, a world class Engineering Services and Nuclear organization. We connect people, data and technology to transform the world's infrastructure and energy syste...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1307761,energyjobsearch,Senior Project Engineer - Digital,ABB,"Sandnes, Rogaland, Norway","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/engineering/1306728,energyjobsearch,Senior Project Engineer - Digital,ABB,"Sandnes, Rogaland, Norway","At ABB , we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and ...",NOT_APPLICABLE,ENGINEERING | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/general-management/1302110,energyjobsearch,Senior Project Manager - Hydropower,Stantec,"Edinburgh, Scotland, United Kingdom","Stantec is working on many of the world's largest, complex and most exciting dams and hydropower projects. Due to our ongoing success, we are growing the team and have an opportunity for a Senior P...",NOT_APPLICABLE,GENERAL_MANAGEMENT | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/general-management/1302082,energyjobsearch,Senior Project Manager - Hydropower,Stantec,"Edinburgh, Scotland, United Kingdom","Stantec is working on many of the world's largest, complex and most exciting dams and hydropower projects. Due to our ongoing success, we are growing the team and have an opportunity for a Senior P...",NOT_APPLICABLE,GENERAL_MANAGEMENT | FULL_TIME,energyjobsearch_evp.csv
https://energyjobsearch.com/jobs/other/1309584,energyjobsearch,Tax Analyst,ABB,"Bengaluru, Karnataka, India","At ABB, we help industries run leaner and cleaner-and every person here makes that happen. You'll be empowered to lead, supported to grow, and proud of the impact we create together. Join us and he...",NOT_APPLICABLE,OTHER | FULL_TIME,energyjobsearch_evp.csv
